chr	start	end	id	any	interchr	intrachr	translocation
chr22	49450000	49499999	57575	0	0	0	0
chr22	49500000	49549999	57576	0	0	0	0
chr22	49550000	49599999	57577	0	0	0	0
chr22	49600000	49649999	57578	0	0	0	0
chr22	49650000	49699999	57579	0	0	0	0
chr22	49700000	49749999	57580	0	0	0	0
chr22	49750000	49799999	57581	0	0	0	0
chr22	49800000	49849999	57582	0	0	0	0
chr22	49850000	49899999	57583	0	0	0	0
chr22	49900000	49949999	57584	0	0	0	0
chr22	49950000	49999999	57585	0	0	0	0
chr22	50000000	50049999	57586	0	0	0	0
chr22	50050000	50099999	57587	0	0	0	0
chr22	50100000	50149999	57588	0	0	0	0
chr22	50150000	50199999	57589	0	0	0	0
chr22	50200000	50249999	57590	0	0	0	0
chr22	50250000	50299999	57591	0	0	0	0
chr22	50300000	50349999	57592	0	0	0	0
chr22	50350000	50399999	57593	0	0	0	0
chr22	50400000	50449999	57594	0	0	0	0
chr22	50450000	50499999	57595	0	0	0	0
chr22	50500000	50549999	57596	0	0	0	0
chr22	50550000	50599999	57597	0	0	0	0
chr22	50600000	50649999	57598	0	0	0	0
chr22	50650000	50699999	57599	0	0	0	0
chr22	50700000	50749999	57600	0	0	0	0
chr22	50750000	50799999	57601	0	0	0	0
chr22	50800000	50849999	57602	0	0	0	0
chr22	50850000	50899999	57603	0	0	0	0
chr22	50900000	50949999	57604	0	0	0	0
chr22	50950000	50999999	57605	0	0	0	0
chr22	51000000	51049999	57606	0	0	0	0
chr22	51050000	51099999	57607	0	0	0	0
chr22	51100000	51149999	57608	0	0	0	0
chr22	51150000	51199999	57609	0	0	0	0
chr22	51200000	51249999	57610	0	0	0	0
chr22	51250000	51299999	57611	0	0	0	0
chr3	0	49999	9849	0	0	0	0
chr3	50000	99999	9850	0	0	0	0
chr3	100000	149999	9851	1	0	1	0
chr3	150000	199999	9852	0	0	0	0
chr3	200000	249999	9853	0	0	0	0
chr3	250000	299999	9854	0	0	0	0
chr3	300000	349999	9855	0	0	0	0
chr3	350000	399999	9856	0	0	0	0
chr3	400000	449999	9857	0	0	0	0
chr3	450000	499999	9858	0	0	0	0
chr3	500000	549999	9859	0	0	0	0
chr3	550000	599999	9860	0	0	0	0
chr3	600000	649999	9861	0	0	0	0
chr3	650000	699999	9862	0	0	0	0
chr3	700000	749999	9863	0	0	0	0
chr3	750000	799999	9864	0	0	0	0
chr3	800000	849999	9865	0	0	0	0
chr3	850000	899999	9866	1	1	0	0
chr3	900000	949999	9867	0	0	0	0
chr3	950000	999999	9868	1	0	1	0
chr3	1000000	1049999	9869	0	0	0	0
chr3	1050000	1099999	9870	0	0	0	0
chr3	1100000	1149999	9871	0	0	0	0
chr3	1150000	1199999	9872	0	0	0	0
chr3	1200000	1249999	9873	0	0	0	0
chr3	1250000	1299999	9874	0	0	0	0
chr3	1300000	1349999	9875	0	0	0	0
chr3	1350000	1399999	9876	0	0	0	0
chr3	1400000	1449999	9877	0	0	0	0
chr3	1450000	1499999	9878	0	0	0	0
chr3	1500000	1549999	9879	0	0	0	0
chr3	1550000	1599999	9880	0	0	0	0
chr3	1600000	1649999	9881	0	0	0	0
chr3	1650000	1699999	9882	0	0	0	0
chr3	1700000	1749999	9883	0	0	0	0
chr3	1750000	1799999	9884	0	0	0	0
chr3	1800000	1849999	9885	0	0	0	0
chr3	1850000	1899999	9886	0	0	0	0
chr3	1900000	1949999	9887	0	0	0	0
chr3	1950000	1999999	9888	0	0	0	0
chr3	2000000	2049999	9889	0	0	0	0
chr3	2050000	2099999	9890	0	0	0	0
chr3	2100000	2149999	9891	0	0	0	0
chr3	2150000	2199999	9892	0	0	0	0
chr3	2200000	2249999	9893	0	0	0	0
chr3	2250000	2299999	9894	0	0	0	0
chr3	2300000	2349999	9895	1	0	1	0
chr3	2350000	2399999	9896	0	0	0	0
chr3	2400000	2449999	9897	0	0	0	0
chr3	2450000	2499999	9898	0	0	0	0
chr3	2500000	2549999	9899	0	0	0	0
chr3	2550000	2599999	9900	0	0	0	0
chr3	2600000	2649999	9901	0	0	0	0
chr3	2650000	2699999	9902	0	0	0	0
chr3	2700000	2749999	9903	0	0	0	0
chr3	2750000	2799999	9904	0	0	0	0
chr3	2800000	2849999	9905	0	0	0	0
chr3	2850000	2899999	9906	0	0	0	0
chr3	2900000	2949999	9907	0	0	0	0
chr3	2950000	2999999	9908	0	0	0	0
chr3	3000000	3049999	9909	0	0	0	0
chr3	3050000	3099999	9910	0	0	0	0
chr3	3100000	3149999	9911	0	0	0	0
chr3	3150000	3199999	9912	0	0	0	0
chr3	3200000	3249999	9913	0	0	0	0
chr3	3250000	3299999	9914	0	0	0	0
chr3	3300000	3349999	9915	0	0	0	0
chr3	3350000	3399999	9916	0	0	0	0
chr3	3400000	3449999	9917	0	0	0	0
chr3	3450000	3499999	9918	0	0	0	0
chr3	3500000	3549999	9919	0	0	0	0
chr3	3550000	3599999	9920	0	0	0	0
chr3	3600000	3649999	9921	0	0	0	0
chr3	3650000	3699999	9922	0	0	0	0
chr3	3700000	3749999	9923	0	0	0	0
chr3	3750000	3799999	9924	0	0	0	0
chr3	3800000	3849999	9925	0	0	0	0
chr3	3850000	3899999	9926	0	0	0	0
chr3	3900000	3949999	9927	0	0	0	0
chr3	3950000	3999999	9928	0	0	0	0
chr3	4000000	4049999	9929	0	0	0	0
chr3	4050000	4099999	9930	0	0	0	0
chr3	4100000	4149999	9931	0	0	0	0
chr3	4150000	4199999	9932	0	0	0	0
chr3	4200000	4249999	9933	0	0	0	0
chr3	4250000	4299999	9934	0	0	0	0
chr3	4300000	4349999	9935	0	0	0	0
chr3	4350000	4399999	9936	0	0	0	0
chr3	4400000	4449999	9937	0	0	0	0
chr3	4450000	4499999	9938	1	0	1	0
chr3	4500000	4549999	9939	0	0	0	0
chr3	4550000	4599999	9940	0	0	0	0
chr3	4600000	4649999	9941	0	0	0	0
chr3	4650000	4699999	9942	0	0	0	0
chr3	4700000	4749999	9943	0	0	0	0
chr3	4750000	4799999	9944	0	0	0	0
chr3	4800000	4849999	9945	0	0	0	0
chr3	4850000	4899999	9946	0	0	0	0
chr3	4900000	4949999	9947	0	0	0	0
chr3	4950000	4999999	9948	0	0	0	0
chr3	5000000	5049999	9949	0	0	0	0
chr3	5050000	5099999	9950	1	0	1	0
chr3	5100000	5149999	9951	1	0	1	0
chr3	5150000	5199999	9952	0	0	0	0
chr3	5200000	5249999	9953	0	0	0	0
chr3	5250000	5299999	9954	0	0	0	0
chr3	5300000	5349999	9955	0	0	0	0
chr3	5350000	5399999	9956	0	0	0	0
chr3	5400000	5449999	9957	0	0	0	0
chr3	5450000	5499999	9958	0	0	0	0
chr3	5500000	5549999	9959	0	0	0	0
chr3	5550000	5599999	9960	0	0	0	0
chr3	5600000	5649999	9961	0	0	0	0
chr3	5650000	5699999	9962	0	0	0	0
chr3	5700000	5749999	9963	0	0	0	0
chr3	5750000	5799999	9964	0	0	0	0
chr3	5800000	5849999	9965	0	0	0	0
chr3	5850000	5899999	9966	0	0	0	0
chr3	5900000	5949999	9967	0	0	0	0
chr3	5950000	5999999	9968	0	0	0	0
chr3	6000000	6049999	9969	0	0	0	0
chr3	6050000	6099999	9970	0	0	0	0
chr3	6100000	6149999	9971	0	0	0	0
chr3	6150000	6199999	9972	1	0	1	0
chr3	6200000	6249999	9973	0	0	0	0
chr3	6250000	6299999	9974	0	0	0	0
chr3	6300000	6349999	9975	0	0	0	0
chr3	6350000	6399999	9976	1	0	1	0
chr3	6400000	6449999	9977	0	0	0	0
chr3	6450000	6499999	9978	0	0	0	0
chr3	6500000	6549999	9979	0	0	0	0
chr3	6550000	6599999	9980	0	0	0	0
chr3	6600000	6649999	9981	0	0	0	0
chr3	6650000	6699999	9982	0	0	0	0
chr3	6700000	6749999	9983	0	0	0	0
chr3	6750000	6799999	9984	0	0	0	0
chr3	6800000	6849999	9985	0	0	0	0
chr3	6850000	6899999	9986	0	0	0	0
chr3	6900000	6949999	9987	0	0	0	0
chr3	6950000	6999999	9988	0	0	0	0
chr3	7000000	7049999	9989	0	0	0	0
chr3	7050000	7099999	9990	0	0	0	0
chr3	7100000	7149999	9991	0	0	0	0
chr3	7150000	7199999	9992	0	0	0	0
chr3	7200000	7249999	9993	0	0	0	0
chr3	7250000	7299999	9994	0	0	0	0
chr3	7300000	7349999	9995	0	0	0	0
chr3	7350000	7399999	9996	0	0	0	0
chr3	7400000	7449999	9997	0	0	0	0
chr3	7450000	7499999	9998	0	0	0	0
chr3	7500000	7549999	9999	0	0	0	0
chr3	7550000	7599999	10000	0	0	0	0
chr3	7600000	7649999	10001	0	0	0	0
chr3	7650000	7699999	10002	0	0	0	0
chr3	7700000	7749999	10003	0	0	0	0
chr3	7750000	7799999	10004	0	0	0	0
chr3	7800000	7849999	10005	0	0	0	0
chr3	7850000	7899999	10006	0	0	0	0
chr3	7900000	7949999	10007	0	0	0	0
chr3	7950000	7999999	10008	0	0	0	0
chr3	8000000	8049999	10009	0	0	0	0
chr3	8050000	8099999	10010	0	0	0	0
chr3	8100000	8149999	10011	0	0	0	0
chr3	8150000	8199999	10012	0	0	0	0
chr3	8200000	8249999	10013	0	0	0	0
chr3	8250000	8299999	10014	0	0	0	0
chr3	8300000	8349999	10015	0	0	0	0
chr3	8350000	8399999	10016	0	0	0	0
chr3	8400000	8449999	10017	0	0	0	0
chr3	8450000	8499999	10018	0	0	0	0
chr3	8500000	8549999	10019	0	0	0	0
chr3	8550000	8599999	10020	0	0	0	0
chr3	8600000	8649999	10021	0	0	0	0
chr3	8650000	8699999	10022	0	0	0	0
chr3	8700000	8749999	10023	0	0	0	0
chr3	8750000	8799999	10024	0	0	0	0
chr3	8800000	8849999	10025	0	0	0	0
chr3	8850000	8899999	10026	0	0	0	0
chr3	8900000	8949999	10027	0	0	0	0
chr3	8950000	8999999	10028	0	0	0	0
chr3	9000000	9049999	10029	0	0	0	0
chr3	9050000	9099999	10030	0	0	0	0
chr3	9100000	9149999	10031	0	0	0	0
chr3	9150000	9199999	10032	0	0	0	0
chr3	9200000	9249999	10033	0	0	0	0
chr3	9250000	9299999	10034	0	0	0	0
chr3	9300000	9349999	10035	0	0	0	0
chr3	9350000	9399999	10036	0	0	0	0
chr3	9400000	9449999	10037	0	0	0	0
chr3	9450000	9499999	10038	0	0	0	0
chr3	9500000	9549999	10039	0	0	0	0
chr3	9550000	9599999	10040	0	0	0	0
chr3	9600000	9649999	10041	0	0	0	0
chr3	9650000	9699999	10042	0	0	0	0
chr3	9700000	9749999	10043	0	0	0	0
chr3	9750000	9799999	10044	0	0	0	0
chr3	9800000	9849999	10045	0	0	0	0
chr3	9850000	9899999	10046	0	0	0	0
chr3	9900000	9949999	10047	0	0	0	0
chr3	9950000	9999999	10048	0	0	0	0
chr3	10000000	10049999	10049	0	0	0	0
chr3	10050000	10099999	10050	0	0	0	0
chr3	10100000	10149999	10051	0	0	0	0
chr3	10150000	10199999	10052	0	0	0	0
chr3	10200000	10249999	10053	0	0	0	0
chr3	10250000	10299999	10054	0	0	0	0
chr3	10300000	10349999	10055	0	0	0	0
chr3	10350000	10399999	10056	0	0	0	0
chr3	10400000	10449999	10057	0	0	0	0
chr3	10450000	10499999	10058	0	0	0	0
chr3	10500000	10549999	10059	0	0	0	0
chr3	10550000	10599999	10060	0	0	0	0
chr3	10600000	10649999	10061	1	1	0	0
chr3	10650000	10699999	10062	0	0	0	0
chr3	10700000	10749999	10063	0	0	0	0
chr3	10750000	10799999	10064	0	0	0	0
chr3	10800000	10849999	10065	0	0	0	0
chr3	10850000	10899999	10066	0	0	0	0
chr3	10900000	10949999	10067	0	0	0	0
chr3	10950000	10999999	10068	2	0	2	0
chr3	11000000	11049999	10069	0	0	0	0
chr3	11050000	11099999	10070	0	0	0	0
chr3	11100000	11149999	10071	0	0	0	0
chr3	11150000	11199999	10072	0	0	0	0
chr3	11200000	11249999	10073	0	0	0	0
chr3	11250000	11299999	10074	0	0	0	0
chr3	11300000	11349999	10075	0	0	0	0
chr3	11350000	11399999	10076	0	0	0	0
chr3	11400000	11449999	10077	1	0	1	0
chr3	11450000	11499999	10078	0	0	0	0
chr3	11500000	11549999	10079	0	0	0	0
chr3	11550000	11599999	10080	0	0	0	0
chr3	11600000	11649999	10081	0	0	0	0
chr3	11650000	11699999	10082	0	0	0	0
chr3	11700000	11749999	10083	1	1	0	0
chr3	11750000	11799999	10084	0	0	0	0
chr3	11800000	11849999	10085	0	0	0	0
chr3	11850000	11899999	10086	0	0	0	0
chr3	11900000	11949999	10087	0	0	0	0
chr3	11950000	11999999	10088	0	0	0	0
chr3	12000000	12049999	10089	0	0	0	0
chr3	12050000	12099999	10090	0	0	0	0
chr3	12100000	12149999	10091	0	0	0	0
chr3	12150000	12199999	10092	0	0	0	0
chr3	12200000	12249999	10093	0	0	0	0
chr3	12250000	12299999	10094	0	0	0	0
chr3	12300000	12349999	10095	0	0	0	0
chr3	12350000	12399999	10096	0	0	0	0
chr3	12400000	12449999	10097	0	0	0	0
chr3	12450000	12499999	10098	0	0	0	0
chr3	12500000	12549999	10099	0	0	0	0
chr3	12550000	12599999	10100	0	0	0	0
chr3	12600000	12649999	10101	0	0	0	0
chr3	12650000	12699999	10102	0	0	0	0
chr3	12700000	12749999	10103	0	0	0	0
chr3	12750000	12799999	10104	0	0	0	0
chr3	12800000	12849999	10105	0	0	0	0
chr3	12850000	12899999	10106	0	0	0	0
chr3	12900000	12949999	10107	0	0	0	0
chr3	12950000	12999999	10108	0	0	0	0
chr3	13000000	13049999	10109	0	0	0	0
chr3	13050000	13099999	10110	0	0	0	0
chr3	13100000	13149999	10111	0	0	0	0
chr3	13150000	13199999	10112	0	0	0	0
chr3	13200000	13249999	10113	0	0	0	0
chr3	13250000	13299999	10114	0	0	0	0
chr3	13300000	13349999	10115	0	0	0	0
chr3	13350000	13399999	10116	0	0	0	0
chr3	13400000	13449999	10117	0	0	0	0
chr3	13450000	13499999	10118	0	0	0	0
chr3	13500000	13549999	10119	0	0	0	0
chr3	13550000	13599999	10120	0	0	0	0
chr3	13600000	13649999	10121	0	0	0	0
chr3	13650000	13699999	10122	0	0	0	0
chr3	13700000	13749999	10123	0	0	0	0
chr3	13750000	13799999	10124	0	0	0	0
chr3	13800000	13849999	10125	0	0	0	0
chr3	13850000	13899999	10126	0	0	0	0
chr3	13900000	13949999	10127	0	0	0	0
chr3	13950000	13999999	10128	0	0	0	0
chr3	14000000	14049999	10129	0	0	0	0
chr3	14050000	14099999	10130	0	0	0	0
chr3	14100000	14149999	10131	0	0	0	0
chr3	14150000	14199999	10132	0	0	0	0
chr3	14200000	14249999	10133	0	0	0	0
chr3	14250000	14299999	10134	0	0	0	0
chr3	14300000	14349999	10135	0	0	0	0
chr3	14350000	14399999	10136	0	0	0	0
chr3	14400000	14449999	10137	0	0	0	0
chr3	14450000	14499999	10138	0	0	0	0
chr3	14500000	14549999	10139	0	0	0	0
chr3	14550000	14599999	10140	0	0	0	0
chr3	14600000	14649999	10141	0	0	0	0
chr3	14650000	14699999	10142	0	0	0	0
chr3	14700000	14749999	10143	0	0	0	0
chr3	14750000	14799999	10144	0	0	0	0
chr3	14800000	14849999	10145	0	0	0	0
chr3	14850000	14899999	10146	0	0	0	0
chr3	14900000	14949999	10147	0	0	0	0
chr3	14950000	14999999	10148	0	0	0	0
chr3	15000000	15049999	10149	0	0	0	0
chr3	15050000	15099999	10150	0	0	0	0
chr3	15100000	15149999	10151	0	0	0	0
chr3	15150000	15199999	10152	0	0	0	0
chr3	15200000	15249999	10153	0	0	0	0
chr3	15250000	15299999	10154	0	0	0	0
chr3	15300000	15349999	10155	0	0	0	0
chr3	15350000	15399999	10156	0	0	0	0
chr3	15400000	15449999	10157	0	0	0	0
chr3	15450000	15499999	10158	0	0	0	0
chr3	15500000	15549999	10159	0	0	0	0
chr3	15550000	15599999	10160	0	0	0	0
chr3	15600000	15649999	10161	0	0	0	0
chr3	15650000	15699999	10162	0	0	0	0
chr3	15700000	15749999	10163	0	0	0	0
chr3	15750000	15799999	10164	0	0	0	0
chr3	15800000	15849999	10165	0	0	0	0
chr3	15850000	15899999	10166	0	0	0	0
chr3	15900000	15949999	10167	0	0	0	0
chr3	15950000	15999999	10168	0	0	0	0
chr3	16000000	16049999	10169	0	0	0	0
chr3	16050000	16099999	10170	0	0	0	0
chr3	16100000	16149999	10171	0	0	0	0
chr3	16150000	16199999	10172	0	0	0	0
chr3	16200000	16249999	10173	0	0	0	0
chr3	16250000	16299999	10174	0	0	0	0
chr3	16300000	16349999	10175	0	0	0	0
chr3	16350000	16399999	10176	0	0	0	0
chr3	16400000	16449999	10177	0	0	0	0
chr3	16450000	16499999	10178	0	0	0	0
chr3	16500000	16549999	10179	0	0	0	0
chr3	16550000	16599999	10180	0	0	0	0
chr3	16600000	16649999	10181	0	0	0	0
chr3	16650000	16699999	10182	0	0	0	0
chr3	16700000	16749999	10183	0	0	0	0
chr3	16750000	16799999	10184	0	0	0	0
chr3	16800000	16849999	10185	1	0	1	0
chr3	16850000	16899999	10186	0	0	0	0
chr3	16900000	16949999	10187	0	0	0	0
chr3	16950000	16999999	10188	0	0	0	0
chr3	17000000	17049999	10189	0	0	0	0
chr3	17050000	17099999	10190	1	1	0	0
chr3	17100000	17149999	10191	0	0	0	0
chr3	17150000	17199999	10192	0	0	0	0
chr3	17200000	17249999	10193	0	0	0	0
chr3	17250000	17299999	10194	0	0	0	0
chr3	17300000	17349999	10195	0	0	0	0
chr3	17350000	17399999	10196	0	0	0	0
chr3	17400000	17449999	10197	0	0	0	0
chr3	17450000	17499999	10198	0	0	0	0
chr3	17500000	17549999	10199	0	0	0	0
chr3	17550000	17599999	10200	0	0	0	0
chr3	17600000	17649999	10201	0	0	0	0
chr3	17650000	17699999	10202	0	0	0	0
chr3	17700000	17749999	10203	0	0	0	0
chr3	17750000	17799999	10204	0	0	0	0
chr3	17800000	17849999	10205	0	0	0	0
chr3	17850000	17899999	10206	0	0	0	0
chr3	17900000	17949999	10207	0	0	0	0
chr3	17950000	17999999	10208	0	0	0	0
chr3	18000000	18049999	10209	0	0	0	0
chr3	18050000	18099999	10210	0	0	0	0
chr3	18100000	18149999	10211	0	0	0	0
chr3	18150000	18199999	10212	0	0	0	0
chr3	18200000	18249999	10213	0	0	0	0
chr3	18250000	18299999	10214	0	0	0	0
chr3	18300000	18349999	10215	0	0	0	0
chr3	18350000	18399999	10216	0	0	0	0
chr3	18400000	18449999	10217	0	0	0	0
chr3	18450000	18499999	10218	0	0	0	0
chr3	18500000	18549999	10219	0	0	0	0
chr3	18550000	18599999	10220	0	0	0	0
chr3	18600000	18649999	10221	0	0	0	0
chr3	18650000	18699999	10222	0	0	0	0
chr3	18700000	18749999	10223	0	0	0	0
chr3	18750000	18799999	10224	0	0	0	0
chr3	18800000	18849999	10225	0	0	0	0
chr3	18850000	18899999	10226	0	0	0	0
chr3	18900000	18949999	10227	0	0	0	0
chr3	18950000	18999999	10228	0	0	0	0
chr3	19000000	19049999	10229	0	0	0	0
chr3	19050000	19099999	10230	0	0	0	0
chr3	19100000	19149999	10231	0	0	0	0
chr3	19150000	19199999	10232	0	0	0	0
chr3	19200000	19249999	10233	0	0	0	0
chr3	19250000	19299999	10234	0	0	0	0
chr3	19300000	19349999	10235	0	0	0	0
chr3	19350000	19399999	10236	0	0	0	0
chr3	19400000	19449999	10237	0	0	0	0
chr3	19450000	19499999	10238	0	0	0	0
chr3	19500000	19549999	10239	0	0	0	0
chr3	19550000	19599999	10240	0	0	0	0
chr3	19600000	19649999	10241	0	0	0	0
chr3	19650000	19699999	10242	0	0	0	0
chr3	19700000	19749999	10243	0	0	0	0
chr3	19750000	19799999	10244	0	0	0	0
chr3	19800000	19849999	10245	0	0	0	0
chr3	19850000	19899999	10246	0	0	0	0
chr3	19900000	19949999	10247	0	0	0	0
chr3	19950000	19999999	10248	0	0	0	0
chr3	20000000	20049999	10249	0	0	0	0
chr3	20050000	20099999	10250	0	0	0	0
chr3	20100000	20149999	10251	0	0	0	0
chr3	20150000	20199999	10252	0	0	0	0
chr3	20200000	20249999	10253	0	0	0	0
chr3	20250000	20299999	10254	0	0	0	0
chr3	20300000	20349999	10255	0	0	0	0
chr3	20350000	20399999	10256	1	0	1	0
chr3	20400000	20449999	10257	0	0	0	0
chr3	20450000	20499999	10258	0	0	0	0
chr3	20500000	20549999	10259	0	0	0	0
chr3	20550000	20599999	10260	0	0	0	0
chr3	20600000	20649999	10261	0	0	0	0
chr3	20650000	20699999	10262	0	0	0	0
chr3	20700000	20749999	10263	0	0	0	0
chr3	20750000	20799999	10264	0	0	0	0
chr3	20800000	20849999	10265	0	0	0	0
chr3	20850000	20899999	10266	0	0	0	0
chr3	20900000	20949999	10267	0	0	0	0
chr3	20950000	20999999	10268	0	0	0	0
chr3	21000000	21049999	10269	0	0	0	0
chr3	21050000	21099999	10270	0	0	0	0
chr3	21100000	21149999	10271	0	0	0	0
chr3	21150000	21199999	10272	0	0	0	0
chr3	21200000	21249999	10273	0	0	0	0
chr3	21250000	21299999	10274	0	0	0	0
chr3	21300000	21349999	10275	0	0	0	0
chr3	21350000	21399999	10276	0	0	0	0
chr3	21400000	21449999	10277	0	0	0	0
chr3	21450000	21499999	10278	0	0	0	0
chr3	21500000	21549999	10279	0	0	0	0
chr3	21550000	21599999	10280	0	0	0	0
chr3	21600000	21649999	10281	0	0	0	0
chr3	21650000	21699999	10282	0	0	0	0
chr3	21700000	21749999	10283	0	0	0	0
chr3	21750000	21799999	10284	0	0	0	0
chr3	21800000	21849999	10285	0	0	0	0
chr3	21850000	21899999	10286	0	0	0	0
chr3	21900000	21949999	10287	0	0	0	0
chr3	21950000	21999999	10288	0	0	0	0
chr3	22000000	22049999	10289	0	0	0	0
chr3	22050000	22099999	10290	0	0	0	0
chr3	22100000	22149999	10291	0	0	0	0
chr3	22150000	22199999	10292	0	0	0	0
chr3	22200000	22249999	10293	0	0	0	0
chr3	22250000	22299999	10294	0	0	0	0
chr3	22300000	22349999	10295	0	0	0	0
chr3	22350000	22399999	10296	0	0	0	0
chr3	22400000	22449999	10297	0	0	0	0
chr3	22450000	22499999	10298	0	0	0	0
chr3	22500000	22549999	10299	0	0	0	0
chr3	22550000	22599999	10300	0	0	0	0
chr3	22600000	22649999	10301	0	0	0	0
chr3	22650000	22699999	10302	0	0	0	0
chr3	22700000	22749999	10303	0	0	0	0
chr3	22750000	22799999	10304	0	0	0	0
chr3	22800000	22849999	10305	0	0	0	0
chr3	22850000	22899999	10306	0	0	0	0
chr3	22900000	22949999	10307	0	0	0	0
chr3	22950000	22999999	10308	0	0	0	0
chr3	23000000	23049999	10309	0	0	0	0
chr3	23050000	23099999	10310	0	0	0	0
chr3	23100000	23149999	10311	0	0	0	0
chr3	23150000	23199999	10312	0	0	0	0
chr3	23200000	23249999	10313	0	0	0	0
chr3	23250000	23299999	10314	1	1	0	0
chr3	23300000	23349999	10315	0	0	0	0
chr3	23350000	23399999	10316	0	0	0	0
chr3	23400000	23449999	10317	0	0	0	0
chr3	23450000	23499999	10318	0	0	0	0
chr3	23500000	23549999	10319	0	0	0	0
chr3	23550000	23599999	10320	0	0	0	0
chr3	23600000	23649999	10321	0	0	0	0
chr3	23650000	23699999	10322	0	0	0	0
chr3	23700000	23749999	10323	0	0	0	0
chr3	23750000	23799999	10324	0	0	0	0
chr3	23800000	23849999	10325	0	0	0	0
chr3	23850000	23899999	10326	0	0	0	0
chr3	23900000	23949999	10327	0	0	0	0
chr3	23950000	23999999	10328	0	0	0	0
chr3	24000000	24049999	10329	0	0	0	0
chr3	24050000	24099999	10330	0	0	0	0
chr3	24100000	24149999	10331	0	0	0	0
chr3	24150000	24199999	10332	0	0	0	0
chr3	24200000	24249999	10333	0	0	0	0
chr3	24250000	24299999	10334	0	0	0	0
chr3	24300000	24349999	10335	0	0	0	0
chr3	24350000	24399999	10336	0	0	0	0
chr3	24400000	24449999	10337	0	0	0	0
chr3	24450000	24499999	10338	0	0	0	0
chr3	24500000	24549999	10339	0	0	0	0
chr3	24550000	24599999	10340	0	0	0	0
chr3	24600000	24649999	10341	0	0	0	0
chr3	24650000	24699999	10342	0	0	0	0
chr3	24700000	24749999	10343	0	0	0	0
chr3	24750000	24799999	10344	0	0	0	0
chr3	24800000	24849999	10345	0	0	0	0
chr3	24850000	24899999	10346	0	0	0	0
chr3	24900000	24949999	10347	0	0	0	0
chr3	24950000	24999999	10348	0	0	0	0
chr3	25000000	25049999	10349	0	0	0	0
chr3	25050000	25099999	10350	0	0	0	0
chr3	25100000	25149999	10351	0	0	0	0
chr3	25150000	25199999	10352	0	0	0	0
chr3	25200000	25249999	10353	0	0	0	0
chr3	25250000	25299999	10354	0	0	0	0
chr3	25300000	25349999	10355	0	0	0	0
chr3	25350000	25399999	10356	0	0	0	0
chr3	25400000	25449999	10357	0	0	0	0
chr3	25450000	25499999	10358	0	0	0	0
chr3	25500000	25549999	10359	0	0	0	0
chr3	25550000	25599999	10360	0	0	0	0
chr3	25600000	25649999	10361	0	0	0	0
chr3	25650000	25699999	10362	0	0	0	0
chr3	25700000	25749999	10363	0	0	0	0
chr3	25750000	25799999	10364	0	0	0	0
chr3	25800000	25849999	10365	0	0	0	0
chr3	25850000	25899999	10366	0	0	0	0
chr3	25900000	25949999	10367	0	0	0	0
chr3	25950000	25999999	10368	0	0	0	0
chr3	26000000	26049999	10369	0	0	0	0
chr3	26050000	26099999	10370	0	0	0	0
chr3	26100000	26149999	10371	0	0	0	0
chr3	26150000	26199999	10372	0	0	0	0
chr3	26200000	26249999	10373	0	0	0	0
chr3	26250000	26299999	10374	0	0	0	0
chr3	26300000	26349999	10375	0	0	0	0
chr3	26350000	26399999	10376	0	0	0	0
chr3	26400000	26449999	10377	0	0	0	0
chr3	26450000	26499999	10378	0	0	0	0
chr3	26500000	26549999	10379	0	0	0	0
chr3	26550000	26599999	10380	0	0	0	0
chr3	26600000	26649999	10381	0	0	0	0
chr3	26650000	26699999	10382	0	0	0	0
chr3	26700000	26749999	10383	0	0	0	0
chr3	26750000	26799999	10384	0	0	0	0
chr3	26800000	26849999	10385	0	0	0	0
chr3	26850000	26899999	10386	0	0	0	0
chr3	26900000	26949999	10387	0	0	0	0
chr3	26950000	26999999	10388	0	0	0	0
chr3	27000000	27049999	10389	0	0	0	0
chr3	27050000	27099999	10390	0	0	0	0
chr3	27100000	27149999	10391	0	0	0	0
chr3	27150000	27199999	10392	0	0	0	0
chr3	27200000	27249999	10393	0	0	0	0
chr3	27250000	27299999	10394	0	0	0	0
chr3	27300000	27349999	10395	0	0	0	0
chr3	27350000	27399999	10396	0	0	0	0
chr3	27400000	27449999	10397	0	0	0	0
chr3	27450000	27499999	10398	0	0	0	0
chr3	27500000	27549999	10399	0	0	0	0
chr3	27550000	27599999	10400	0	0	0	0
chr3	27600000	27649999	10401	0	0	0	0
chr3	27650000	27699999	10402	0	0	0	0
chr3	27700000	27749999	10403	0	0	0	0
chr3	27750000	27799999	10404	0	0	0	0
chr3	27800000	27849999	10405	0	0	0	0
chr3	27850000	27899999	10406	0	0	0	0
chr3	27900000	27949999	10407	0	0	0	0
chr3	27950000	27999999	10408	0	0	0	0
chr3	28000000	28049999	10409	0	0	0	0
chr3	28050000	28099999	10410	0	0	0	0
chr3	28100000	28149999	10411	0	0	0	0
chr3	28150000	28199999	10412	0	0	0	0
chr3	28200000	28249999	10413	0	0	0	0
chr3	28250000	28299999	10414	0	0	0	0
chr3	28300000	28349999	10415	0	0	0	0
chr3	28350000	28399999	10416	0	0	0	0
chr3	28400000	28449999	10417	0	0	0	0
chr3	28450000	28499999	10418	0	0	0	0
chr3	28500000	28549999	10419	0	0	0	0
chr3	28550000	28599999	10420	0	0	0	0
